,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
62,43.130001,43.130001,2016-10-03,43.18,42.82,42.950001,YHOO,7965900
63,43.099998,43.099998,2016-09-30,43.25,42.720001,42.740002,YHOO,10374800
64,42.57,42.57,2016-09-29,43.299999,42.43,43.169998,YHOO,13720700
65,43.689999,43.689999,2016-09-28,43.720001,43.25,43.400002,YHOO,7419000
66,43.369999,43.369999,2016-09-27,43.41,42.32,42.43,YHOO,8765000
67,42.290001,42.290001,2016-09-26,42.740002,41.849998,42.380001,YHOO,12745100
68,42.799999,42.799999,2016-09-23,43.759998,42.540001,43.50,YHOO,31888500
69,44.150002,44.150002,2016-09-22,44.869999,43.740002,43.939999,YHOO,33355600
70,44.139999,44.139999,2016-09-21,44.220001,42.889999,42.889999,YHOO,12313700
71,42.790001,42.790001,2016-09-20,43.389999,42.66,43.240002,YHOO,9788900
72,43.189999,43.189999,2016-09-19,43.950001,43.00,43.919998,YHOO,7887400
73,43.669998,43.669998,2016-09-16,44.02,43.470001,43.939999,YHOO,19093900
74,43.990002,43.990002,2016-09-15,44.049999,43.220001,43.41,YHOO,12533900
75,43.459999,43.459999,2016-09-14,43.619999,42.860001,42.91,YHOO,11617300
76,43.040001,43.040001,2016-09-13,43.52,42.689999,43.189999,YHOO,10132000
77,43.459999,43.459999,2016-09-12,43.650002,42.18,42.279999,YHOO,10808800
78,42.919998,42.919998,2016-09-09,44.150002,42.82,43.919998,YHOO,12060700
79,44.360001,44.360001,2016-09-08,44.720001,44.029999,44.07,YHOO,7882600
80,44.349998,44.349998,2016-09-07,44.919998,44.189999,44.549999,YHOO,9109400
81,44.709999,44.709999,2016-09-06,44.849998,43.50,43.50,YHOO,18125800
82,43.279999,43.279999,2016-09-02,43.599998,43.080002,43.27,YHOO,7339000
83,42.93,42.93,2016-09-01,43.099998,42.720001,42.779999,YHOO,5575300
84,42.75,42.75,2016-08-31,42.799999,42.459999,42.459999,YHOO,7715900
85,42.580002,42.580002,2016-08-30,42.740002,42.279999,42.279999,YHOO,5804100
86,42.259998,42.259998,2016-08-29,42.459999,42.080002,42.200001,YHOO,4555600
87,42.27,42.27,2016-08-26,42.610001,41.939999,42.150002,YHOO,6328000
88,42.029999,42.029999,2016-08-25,42.240002,41.73,41.830002,YHOO,5360900
89,41.91,41.91,2016-08-24,42.77,41.790001,42.50,YHOO,6930300
90,42.599998,42.599998,2016-08-23,42.91,42.450001,42.610001,YHOO,8963800
91,42.52,42.52,2016-08-22,42.869999,42.330002,42.84,YHOO,6229400
92,43.02,43.02,2016-08-19,43.119999,42.650002,42.799999,YHOO,9460800
93,42.900002,42.900002,2016-08-18,42.970001,42.59,42.689999,YHOO,11293900
94,42.700001,42.700001,2016-08-17,42.75,42.389999,42.389999,YHOO,8571900
95,42.490002,42.490002,2016-08-16,42.790001,41.950001,42.299999,YHOO,13793800
96,42.669998,42.669998,2016-08-15,43.290001,42.43,43.18,YHOO,14441800
97,42.939999,42.939999,2016-08-12,42.98,41.279999,41.279999,YHOO,25182900
98,41.27,41.27,2016-08-11,41.73,40.93,41.119999,YHOO,23938900
99,39.93,39.93,2016-08-10,39.98,39.299999,39.34,YHOO,12981600
100,39.240002,39.240002,2016-08-09,39.310001,39.099998,39.240002,YHOO,5971500
101,39.240002,39.240002,2016-08-08,39.27,38.860001,39.00,YHOO,10131300
102,38.990002,38.990002,2016-08-05,39.150002,38.900002,39.00,YHOO,9127100
103,38.919998,38.919998,2016-08-04,39.029999,38.43,38.470001,YHOO,11000800
104,38.389999,38.389999,2016-08-03,38.549999,38.279999,38.43,YHOO,5890100
105,38.57,38.57,2016-08-02,38.669998,38.259998,38.599998,YHOO,7504700
106,38.799999,38.799999,2016-08-01,38.889999,38.099998,38.18,YHOO,9605000
107,38.189999,38.189999,2016-07-29,38.52,38.080002,38.470001,YHOO,13199100
108,38.52,38.52,2016-07-28,38.639999,38.23,38.580002,YHOO,7424400
109,38.66,38.66,2016-07-27,38.77,38.43,38.66,YHOO,12148400
110,38.759998,38.759998,2016-07-26,38.830002,37.900002,38.07,YHOO,15978600
111,38.32,38.32,2016-07-25,39.209999,38.220001,39.200001,YHOO,41814400
112,39.380001,39.380001,2016-07-22,39.419998,38.779999,38.900002,YHOO,11325700
113,38.849998,38.849998,2016-07-21,39.25,38.720001,39.009998,YHOO,7671800
114,38.900002,38.900002,2016-07-20,38.93,38.259998,38.360001,YHOO,8178000
115,38.169998,38.169998,2016-07-19,38.490002,37.650002,37.77,YHOO,10394000
116,37.950001,37.950001,2016-07-18,37.970001,37.50,37.68,YHOO,16046800
117,37.720001,37.720001,2016-07-15,38.189999,37.68,38.16,YHOO,13513400
118,37.959999,37.959999,2016-07-14,38.349998,37.849998,37.849998,YHOO,10713000
119,37.639999,37.639999,2016-07-13,38.009998,37.459999,37.990002,YHOO,9566100
120,37.889999,37.889999,2016-07-12,38.330002,37.869999,38.00,YHOO,15224000
121,37.959999,37.959999,2016-07-11,38.150002,37.369999,37.439999,YHOO,20342600
122,37.740002,37.740002,2016-07-08,37.84,37.060001,37.529999,YHOO,8786600
123,37.52,37.52,2016-07-07,37.759998,37.290001,37.57,YHOO,9031400
124,37.509998,37.509998,2016-07-06,37.560001,37.130001,37.43,YHOO,8328100
125,37.50,37.50,2016-07-05,37.77,37.169998,37.68,YHOO,8746700
126,37.990002,37.990002,2016-07-01,38.080002,37.43,37.560001,YHOO,10602800
127,37.560001,37.560001,2016-06-30,37.580002,36.889999,36.889999,YHOO,15209900
128,36.860001,36.860001,2016-06-29,37.080002,36.25,36.25,YHOO,10808200
129,36.040001,36.040001,2016-06-28,36.139999,35.50,35.580002,YHOO,10990700
130,35.220001,35.220001,2016-06-27,36.009998,35.049999,35.869999,YHOO,14108600
131,36.240002,36.240002,2016-06-24,36.950001,36.09,36.400002,YHOO,19657800
132,37.779999,37.779999,2016-06-23,37.779999,37.41,37.639999,YHOO,7710900
133,37.360001,37.360001,2016-06-22,37.52,37.169998,37.369999,YHOO,6279200
134,37.400002,37.400002,2016-06-21,37.549999,37.200001,37.369999,YHOO,5574600
135,37.290001,37.290001,2016-06-20,37.68,37.240002,37.27,YHOO,8957300
136,36.939999,36.939999,2016-06-17,37.439999,36.810001,37.43,YHOO,12593900
137,37.389999,37.389999,2016-06-16,37.450001,36.540001,37.389999,YHOO,10634000
138,37.32,37.32,2016-06-15,37.599998,37.099998,37.43,YHOO,10213200
139,37.400002,37.400002,2016-06-14,37.439999,36.630001,36.630001,YHOO,13023100
140,36.470001,36.470001,2016-06-13,36.91,36.419998,36.700001,YHOO,6519800
141,36.830002,36.830002,2016-06-10,37.139999,36.59,36.970001,YHOO,11216500
142,37.349998,37.349998,2016-06-09,37.73,36.709999,36.82,YHOO,14759100
143,36.970001,36.970001,2016-06-08,37.299999,36.84,36.84,YHOO,9181900
144,36.73,36.73,2016-06-07,36.990002,36.630001,36.900002,YHOO,14757100
145,37.07,37.07,2016-06-06,37.200001,36.52,36.669998,YHOO,8426100
146,36.599998,36.599998,2016-06-03,37.110001,36.50,37.110001,YHOO,12059100
147,37.150002,37.150002,2016-06-02,37.220001,36.580002,36.66,YHOO,12179300
148,36.650002,36.650002,2016-06-01,37.740002,36.560001,37.25,YHOO,22177600
149,37.939999,37.939999,2016-05-31,38.080002,37.50,37.73,YHOO,12873600
150,37.82,37.82,2016-05-27,37.880001,36.84,36.880001,YHOO,14642500
151,36.759998,36.759998,2016-05-26,36.849998,36.07,36.130001,YHOO,16285700
152,35.59,35.59,2016-05-25,36.959999,35.470001,36.630001,YHOO,33984900
153,37.529999,37.529999,2016-05-24,37.630001,36.77,36.849998,YHOO,10623800
154,36.66,36.66,2016-05-23,36.950001,36.43,36.459999,YHOO,7785800
155,36.50,36.50,2016-05-20,36.720001,35.880001,36.049999,YHOO,34330700
156,37.02,37.02,2016-05-19,37.23,36.669998,36.939999,YHOO,7127500
157,37.240002,37.240002,2016-05-18,37.50,36.889999,37.09,YHOO,8465900
158,37.27,37.27,2016-05-17,37.700001,37.25,37.439999,YHOO,11340300
159,37.48,37.48,2016-05-16,37.790001,36.880001,37.029999,YHOO,16995100
160,36.48,36.48,2016-05-13,37.07,36.380001,36.91,YHOO,11073200
161,37.029999,37.029999,2016-05-12,37.509998,36.790001,37.389999,YHOO,11170900
162,37.369999,37.369999,2016-05-11,37.630001,37.200001,37.279999,YHOO,10010800
163,37.439999,37.439999,2016-05-10,37.580002,37.139999,37.169998,YHOO,7178500
164,37.18,37.18,2016-05-09,37.349998,36.919998,36.970001,YHOO,6157400
165,37.23,37.23,2016-05-06,37.310001,36.490002,36.549999,YHOO,9208300
166,36.939999,36.939999,2016-05-05,37.450001,36.860001,37.060001,YHOO,13718900
167,36.00,36.00,2016-05-04,36.09,35.740002,35.810001,YHOO,9668700
168,36.009998,36.009998,2016-05-03,36.41,35.91,36.25,YHOO,9088800
169,36.529999,36.529999,2016-05-02,36.740002,36.32,36.650002,YHOO,6585500
170,36.599998,36.599998,2016-04-29,36.98,36.150002,36.509998,YHOO,12006800
171,36.59,36.59,2016-04-28,37.439999,36.509998,36.84,YHOO,13175900
172,36.950001,36.950001,2016-04-27,37.59,36.630001,37.52,YHOO,16401800
173,37.110001,37.110001,2016-04-26,37.540001,36.91,37.32,YHOO,10083100
174,37.23,37.23,2016-04-25,37.540001,37.18,37.470001,YHOO,9832100
175,37.48,37.48,2016-04-22,38.09,37.16,37.50,YHOO,9106700
176,37.669998,37.669998,2016-04-21,38.119999,37.349998,37.919998,YHOO,11658700
177,37.84,37.84,2016-04-20,38.189999,37.00,37.099998,YHOO,30761900
178,36.330002,36.330002,2016-04-19,36.73,36.110001,36.459999,YHOO,20460600
179,36.52,36.52,2016-04-18,37.00,35.880001,36.240002,YHOO,17723000
180,36.509998,36.509998,2016-04-15,37.150002,36.419998,37.130001,YHOO,19046900
181,37.169998,37.169998,2016-04-14,37.50,36.849998,37.470001,YHOO,16620000
182,37.310001,37.310001,2016-04-13,37.349998,36.900002,36.939999,YHOO,17166400
183,36.66,36.66,2016-04-12,36.830002,36.279999,36.650002,YHOO,10447800
184,36.48,36.48,2016-04-11,36.849998,36.32,36.380001,YHOO,13750800
185,36.07,36.07,2016-04-08,36.919998,35.619999,36.849998,YHOO,20273400
186,36.169998,36.169998,2016-04-07,37.25,35.720001,35.860001,YHOO,38789100
187,36.66,36.66,2016-04-06,37.00,36.310001,36.400002,YHOO,19445000
188,36.41,36.41,2016-04-05,36.919998,36.220001,36.700001,YHOO,12443000
189,37.02,37.02,2016-04-04,37.50,36.540001,36.549999,YHOO,20227300
190,36.48,36.48,2016-04-01,36.880001,36.310001,36.540001,YHOO,13656200
191,36.810001,36.810001,2016-03-31,37.02,36.50,36.509998,YHOO,18679000
192,36.560001,36.560001,2016-03-30,37.279999,36.439999,36.610001,YHOO,19849800
193,36.32,36.32,2016-03-29,36.43,35.009998,35.049999,YHOO,23603400
194,35.23,35.23,2016-03-28,35.450001,34.619999,35.389999,YHOO,12981000
195,34.860001,34.860001,2016-03-24,34.869999,33.93,34.450001,YHOO,14118600
196,34.799999,34.799999,2016-03-23,35.700001,34.709999,35.43,YHOO,12217700
197,35.41,35.41,2016-03-22,35.610001,34.68,34.68,YHOO,11613900
198,35.470001,35.470001,2016-03-21,36.099998,35.00,35.00,YHOO,13551300
199,35.169998,35.169998,2016-03-18,35.209999,34.380001,34.540001,YHOO,20552600
200,34.279999,34.279999,2016-03-17,34.549999,33.869999,33.880001,YHOO,9335700
201,34.009998,34.009998,2016-03-16,34.080002,33.00,33.029999,YHOO,11002500
202,33.259998,33.259998,2016-03-15,33.459999,33.110001,33.32,YHOO,10672300
203,33.580002,33.580002,2016-03-14,34.09,33.509998,33.75,YHOO,8252700
204,33.810001,33.810001,2016-03-11,33.860001,32.84,33.290001,YHOO,12380800
205,32.82,32.82,2016-03-10,33.599998,32.09,33.59,YHOO,19452000
206,33.509998,33.509998,2016-03-09,33.52,32.779999,33.09,YHOO,12653200
207,32.93,32.93,2016-03-08,33.82,32.84,33.66,YHOO,21043800
208,33.959999,33.959999,2016-03-07,34.380001,33.59,33.68,YHOO,22924000
209,33.860001,33.860001,2016-03-04,33.93,32.759998,32.91,YHOO,22946600
210,32.880001,32.880001,2016-03-03,33.209999,32.419998,32.709999,YHOO,11361400
211,32.91,32.91,2016-03-02,33.240002,32.77,32.810001,YHOO,10462200
212,32.799999,32.799999,2016-03-01,32.849998,32.040001,32.040001,YHOO,14850900
213,31.790001,31.790001,2016-02-29,32.459999,31.309999,31.309999,YHOO,21168500
214,31.370001,31.370001,2016-02-26,31.90,31.219999,31.68,YHOO,16683500
215,31.360001,31.360001,2016-02-25,31.360001,30.24,30.74,YHOO,19907400
216,30.950001,30.950001,2016-02-24,31.120001,29.799999,30.41,YHOO,12613500
217,30.67,30.67,2016-02-23,31.379999,30.51,31.200001,YHOO,17072300
218,31.17,31.17,2016-02-22,31.209999,30.389999,30.65,YHOO,21465100
219,30.040001,30.040001,2016-02-19,30.23,29.700001,30.190001,YHOO,20735000
220,29.42,29.42,2016-02-18,30.139999,29.389999,29.559999,YHOO,15319400
221,29.370001,29.370001,2016-02-17,29.66,29.059999,29.469999,YHOO,12949700
222,29.280001,29.280001,2016-02-16,29.440001,27.940001,27.98,YHOO,20187900
223,27.040001,27.040001,2016-02-12,27.32,26.719999,27.120001,YHOO,13011900
224,26.76,26.76,2016-02-11,26.969999,26.15,26.459999,YHOO,11188200
225,27.10,27.10,2016-02-10,27.809999,26.84,27.110001,YHOO,9098800
226,26.82,26.82,2016-02-09,27.690001,26.51,26.639999,YHOO,14324800
227,27.049999,27.049999,2016-02-08,27.969999,26.48,27.610001,YHOO,24498200
228,27.969999,27.969999,2016-02-05,29.139999,27.73,29.059999,YHOO,16379600
229,29.15,29.15,2016-02-04,29.23,27.709999,27.91,YHOO,28548200
230,27.68,27.68,2016-02-03,28.610001,26.57,28.450001,YHOO,55707000
231,29.059999,29.059999,2016-02-02,30.23,28.129999,29.32,YHOO,36544700
232,29.57,29.57,2016-02-01,29.790001,28.790001,29.27,YHOO,12905700
233,29.51,29.51,2016-01-29,29.51,28.51,29.10,YHOO,18979500
234,28.75,28.75,2016-01-28,30.629999,28.60,30.59,YHOO,15589300
235,29.690001,29.690001,2016-01-27,30.530001,29.450001,29.90,YHOO,13534600
236,29.98,29.98,2016-01-26,30.190001,29.620001,29.76,YHOO,11426200
237,29.780001,29.780001,2016-01-25,30.389999,29.66,29.959999,YHOO,23176900
238,29.75,29.75,2016-01-22,30.52,29.309999,29.969999,YHOO,16298100
239,29.309999,29.309999,2016-01-21,29.799999,28.190001,28.75,YHOO,16282500
240,28.780001,28.780001,2016-01-20,29.110001,27.440001,28.98,YHOO,20458900
241,29.74,29.74,2016-01-19,30.00,29.309999,29.84,YHOO,20053000
242,29.139999,29.139999,2016-01-15,29.77,28.59,29.280001,YHOO,17352000
243,30.32,30.32,2016-01-14,30.57,28.709999,29.690001,YHOO,15031400
244,29.440001,29.440001,2016-01-13,31.17,29.33,30.889999,YHOO,16692400
245,30.690001,30.690001,2016-01-12,30.969999,30.209999,30.58,YHOO,13198500
246,30.17,30.17,2016-01-11,30.75,29.74,30.65,YHOO,17140100
247,30.629999,30.629999,2016-01-08,31.540001,30.00,30.51,YHOO,26322800
248,30.16,30.16,2016-01-07,31.190001,30.02,30.969999,YHOO,21209100
249,32.16,32.16,2016-01-06,32.459999,31.60,31.67,YHOO,16047800
250,32.200001,32.200001,2016-01-05,32.330002,31.530001,31.549999,YHOO,14301100
251,31.40,31.40,2016-01-04,32.349998,31.139999,32.119999,YHOO,25194400
252,33.259998,33.259998,2015-12-31,33.689999,33.18,33.220001,YHOO,7396000
253,33.369999,33.369999,2015-12-30,34.040001,33.349998,33.849998,YHOO,5933500
254,34.040001,34.040001,2015-12-29,34.169998,33.599998,33.630001,YHOO,12621900
255,33.599998,33.599998,2015-12-28,33.91,33.349998,33.900002,YHOO,11020800
256,34.110001,34.110001,2015-12-24,34.740002,34.099998,34.189999,YHOO,3468900
257,34.450001,34.450001,2015-12-23,34.580002,33.990002,34.240002,YHOO,13469200
258,34.189999,34.189999,2015-12-22,34.209999,32.970001,32.990002,YHOO,15531300
259,32.970001,32.970001,2015-12-21,33.299999,32.689999,33.119999,YHOO,9106700
260,32.950001,32.950001,2015-12-18,33.630001,32.869999,33.099998,YHOO,16921800
261,33.23,33.23,2015-12-17,34.080002,33.110001,33.810001,YHOO,13243500
262,33.779999,33.779999,2015-12-16,33.880001,32.91,33.150002,YHOO,12689400
263,33.029999,33.029999,2015-12-15,33.389999,32.50,32.529999,YHOO,16187300
264,32.59,32.59,2015-12-14,33.27,32.209999,32.939999,YHOO,15949600
265,32.91,32.91,2015-12-11,34.150002,32.82,34.009998,YHOO,14936200
266,34.630001,34.630001,2015-12-10,34.73,33.91,34.490002,YHOO,16128800
267,34.400002,34.400002,2015-12-09,35.84,33.150002,35.799999,YHOO,45101900
268,34.849998,34.849998,2015-12-08,34.98,34.029999,34.240002,YHOO,19852600
269,34.68,34.68,2015-12-07,34.919998,34.470001,34.759998,YHOO,12047900
270,34.91,34.91,2015-12-04,35.200001,34.18,34.34,YHOO,16109600
271,34.34,34.34,2015-12-03,35.720001,34.099998,35.59,YHOO,17080500
272,35.650002,35.650002,2015-12-02,36.389999,34.77,35.00,YHOO,56708100
273,33.709999,33.709999,2015-12-01,33.889999,33.470001,33.869999,YHOO,11020400
274,33.810001,33.810001,2015-11-30,33.830002,32.849998,33.029999,YHOO,17534700
275,32.939999,32.939999,2015-11-27,33.09,32.439999,32.790001,YHOO,5316100
276,33.16,33.16,2015-11-25,33.52,32.75,32.77,YHOO,13257200
277,32.959999,32.959999,2015-11-24,33.189999,32.610001,33.09,YHOO,13364700
278,33.360001,33.360001,2015-11-23,33.869999,32.869999,33.00,YHOO,11899700
279,33.110001,33.110001,2015-11-20,33.299999,32.689999,32.860001,YHOO,12498500
280,32.630001,32.630001,2015-11-19,33.50,32.580002,33.209999,YHOO,14222100
281,32.98,32.98,2015-11-18,33.02,32.32,32.889999,YHOO,11105600
282,32.860001,32.860001,2015-11-17,33.119999,32.619999,33.009998,YHOO,10270400
283,32.950001,32.950001,2015-11-16,32.990002,32.119999,32.23,YHOO,11087800
284,32.189999,32.189999,2015-11-13,33.040001,32.169998,32.779999,YHOO,11063300
285,33.23,33.23,2015-11-12,33.849998,33.130001,33.200001,YHOO,14273100
286,33.380001,33.380001,2015-11-11,34.23,33.029999,34.209999,YHOO,11804100
287,33.990002,33.990002,2015-11-10,34.130001,33.259998,33.450001,YHOO,11511000
288,33.68,33.68,2015-11-09,34.080002,33.080002,34.07,YHOO,13645500
289,34.200001,34.200001,2015-11-06,35.200001,33.459999,34.939999,YHOO,16608600
290,35.119999,35.119999,2015-11-05,35.299999,34.16,35.02,YHOO,15679100
291,35.07,35.07,2015-11-04,35.240002,34.75,34.889999,YHOO,17501800
292,34.720001,34.720001,2015-11-03,35.34,34.650002,35.150002,YHOO,12394300
293,35.27,35.27,2015-11-02,35.48,35.07,35.459999,YHOO,15206700
294,35.619999,35.619999,2015-10-30,35.700001,35.049999,35.139999,YHOO,17418900
295,35.049999,35.049999,2015-10-29,35.150002,34.700001,34.869999,YHOO,10796200
296,35.189999,35.189999,2015-10-28,35.27,34.299999,34.299999,YHOO,15174300
297,34.299999,34.299999,2015-10-27,35.470001,33.880001,34.970001,YHOO,26380900
298,33.400002,33.400002,2015-10-26,33.490002,33.00,33.130001,YHOO,15810300
299,33.169998,33.169998,2015-10-23,33.360001,32.240002,32.650002,YHOO,24308600
300,31.67,31.67,2015-10-22,31.90,31.209999,31.26,YHOO,18501200
301,31.120001,31.120001,2015-10-21,32.43,31.01,32.060001,YHOO,30390400
302,32.830002,32.830002,2015-10-20,33.59,32.77,33.490002,YHOO,18644700
303,33.50,33.50,2015-10-19,33.630001,33.18,33.259998,YHOO,10856500
304,33.369999,33.369999,2015-10-16,33.860001,33.16,33.639999,YHOO,12498900
305,33.48,33.48,2015-10-15,33.490002,32.400002,32.419998,YHOO,19403800
306,32.09,32.09,2015-10-14,32.490002,31.77,32.279999,YHOO,11282800
307,32.34,32.34,2015-10-13,32.830002,32.32,32.560001,YHOO,15873800
308,32.860001,32.860001,2015-10-12,33.02,32.549999,32.709999,YHOO,12580300
309,32.52,32.52,2015-10-09,32.689999,31.99,32.349998,YHOO,11830400
310,32.369999,32.369999,2015-10-08,32.50,31.73,31.790001,YHOO,14245400
311,31.870001,31.870001,2015-10-07,31.99,31.209999,31.309999,YHOO,12224800
312,30.959999,30.959999,2015-10-06,31.190001,30.66,30.790001,YHOO,10572800
313,30.85,30.85,2015-10-05,31.200001,30.35,30.799999,YHOO,12883300
314,30.709999,30.709999,2015-10-02,30.709999,28.43,28.620001,YHOO,29250500
315,28.91,28.91,2015-10-01,29.00,28.440001,28.950001,YHOO,14467600
316,28.91,28.91,2015-09-30,29.110001,28.49,28.65,YHOO,18317900
317,28.26,28.26,2015-09-29,29.23,27.85,28.58,YHOO,41895400
318,27.60,27.60,2015-09-28,29.219999,27.200001,29.030001,YHOO,49541300
319,29.129999,29.129999,2015-09-25,29.709999,28.91,29.66,YHOO,12817500
320,29.34,29.34,2015-09-24,29.57,28.85,29.469999,YHOO,19109900
321,29.74,29.74,2015-09-23,30.57,29.629999,30.559999,YHOO,12755400
322,30.40,30.40,2015-09-22,30.92,30.17,30.780001,YHOO,15614900
323,31.17,31.17,2015-09-21,31.74,30.879999,31.200001,YHOO,18745000
324,30.74,30.74,2015-09-18,30.799999,30.41,30.51,YHOO,20538300
325,30.93,30.93,2015-09-17,31.33,30.809999,31.309999,YHOO,17094200
326,31.40,31.40,2015-09-16,31.77,30.99,31.139999,YHOO,22179700
327,31.040001,31.040001,2015-09-15,31.23,29.41,29.719999,YHOO,25661600
328,30.32,30.32,2015-09-14,30.92,30.00,30.68,YHOO,22186900
329,31.43,31.43,2015-09-11,31.43,30.629999,31.09,YHOO,14365400
330,31.15,31.15,2015-09-10,31.59,31.030001,31.35,YHOO,14330900
331,31.52,31.52,2015-09-09,31.799999,30.35,30.40,YHOO,47058500
332,30.90,30.90,2015-09-08,32.830002,30.860001,32.200001,YHOO,26873900
333,31.58,31.58,2015-09-04,32.290001,31.440001,32.00,YHOO,13854100
334,32.540001,32.540001,2015-09-03,32.740002,31.799999,31.860001,YHOO,13748900
335,31.77,31.77,2015-09-02,32.029999,31.379999,32.009998,YHOO,15688100
336,31.60,31.60,2015-09-01,32.099998,31.23,31.49,YHOO,19903500
